2024-11-02 01:36:01,779 - INFO - > Successfully saved the Minicube 31161848 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_31161848
2024-11-02 01:36:19,422 - INFO - > Save the Minicube 31162160 ...
2024-11-02 01:37:05,371 - INFO - > Successfully saved the Minicube 31162160 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_31162160
2024-11-02 01:37:23,517 - INFO - > Save the Minicube 31162142 ...
2024-11-02 01:37:52,051 - INFO - > Successfully saved the Minicube 31162142 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES416_31162142
2024-11-02 01:38:08,660 - INFO - > Save the Minicube 31162240 ...
2024-11-02 01:38:36,740 - INFO - > Successfully saved the Minicube 31162240 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_31162240
2024-11-02 01:38:54,047 - INFO - > Save the Minicube 31182116 ...
2024-11-02 01:39:22,891 - INFO - > Successfully saved the Minicube 31182116 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES416_31182116
2024-11-02 01:39:40,603 - INFO - > Save the Minicube 30961984 ...
2024-11-02 01:40:23,138 - INFO - > Successfully saved the Minicube 30961984 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES425_30961984
2024-11-02 01:40:40,534 - INFO - > Save the Minicube 30962002 ...
2024-11-02 01:41:23,377 - INFO - > Successfully saved the Minicube 30962002 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES425_30962002
2024-11-02 01:41:40,915 - INFO - > Save the Minicube 30962236 ...
2024-11-02 01:42:09,445 - INFO - > Successfully saved the Minicube 30962236 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_30962236
2024-11-02 01:42:27,479 - INFO - > Save the Minicube 30962228 ...
2024-11-02 01:42:56,391 - INFO - > Successfully saved the Minicube 30962228 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_30962228
2024-11-02 01:43:13,217 - INFO - > Save the Minicube 30962246 ...
2024-11-02 01:43:39,738 - INFO - > Successfully saved the Minicube 30962246 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_30962246
2024-11-02 01:43:56,225 - INFO - > Save the Minicube 30982154 ...
2024-11-02 01:44:24,686 - INFO - > Successfully saved the Minicube 30982154 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_30982154
2024-11-02 01:44:42,294 - INFO - > Save the Minicube 30981866 ...
2024-11-02 01:45:39,677 - INFO - > Successfully saved the Minicube 30981866 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES422_30981866
2024-11-02 01:45:57,542 - INFO - > Save the Minicube 30902268 ...
2024-11-02 01:46:41,274 - INFO - > Successfully saved the Minicube 30902268 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES413_30902268
2024-11-02 01:46:59,486 - INFO - > Save the Minicube 30902232 ...
2024-11-02 01:47:27,858 - INFO - > Successfully saved the Minicube 30902232 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES418_30902232
2024-11-02 01:47:44,208 - INFO - > Save the Minicube 30902250 ...
2024-11-02 01:48:12,767 - INFO - > Successfully saved the Minicube 30902250 at: /net/projects/EO4BK/WP1/P1-EO4BK/scripts/EO4BK-WP1-P1/eo4bksentleslim/Minicube011124/2018/Barley/hd/ES/Barley_ES414_30902250
